@Relation test

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE class {1.00,0.00}

@DATA
0.774174,-0.000000,1.00
0.771892,-0.000000,1.00
0.849499,-0.000000,1.00
0.861742,-0.000000,0.00
0.861192,-0.000000,0.00
0.865978,-0.000000,0.00
0.722207,-0.000000,0.00
0.753919,-0.000000,1.00
0.735977,-0.000000,1.00
0.778889,-0.000000,0.00
0.856324,-0.000000,1.00
0.856324,-0.000000,1.00
0.756532,-0.000000,0.00
0.784161,-0.000000,1.00
0.743752,-0.000000,0.00
0.838647,-0.000000,0.00
0.863122,-0.000000,0.00
0.801425,-0.000000,1.00
0.777838,-0.000000,0.00
0.834201,-0.000000,0.00
0.871402,-0.000000,0.00
0.756312,-0.000000,0.00
0.727538,-0.000000,0.00
