@Relation test

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE class {1.00,0.00}

@DATA
2.000000,76.000000,4.285800,0.672400,0.214300,0.113300,0.000000,0.000000,0.000000,817.000000,-0.100000,916.000000,0.000000,0.00
2.000000,96.000000,30.596700,0.786500,0.138100,0.075400,-1.000000,0.000000,0.000000,0.882800,0.750000,1.136400,0.000000,1.00
2.000000,96.000000,-122.345900,0.766700,0.138800,0.094500,1.000000,0.000000,0.000000,0.829800,-0.300000,1145.000000,0.000000,0.00
2.000000,96.000000,-21.775800,0.686700,0.195500,0.117800,1.000000,0.000000,0.000000,0.458300,-0.485700,1.180600,0.000000,0.00
2.000000,148.000000,235.292800,0.968200,0.026500,0.005200,-2.000000,0.000000,0.000000,925.000000,2.300000,0.482300,0.000000,0.00
2.000000,148.000000,124.934700,0.667300,0.176400,0.156200,-1.000000,0.000000,0.000000,1.439900,0.700000,0.701800,0.000000,1.00
2.000000,96.000000,-58.835700,0.661900,0.176400,0.161800,1.000000,1.500000,0.000000,0.808100,-1.228600,1.040900,1.500000,1.00
2.000000,149.000000,66.781500,779.000000,0.152700,0.068300,1.000000,0.000000,0.000000,505.000000,-1.300000,0.379100,0.000000,0.00
2.000000,148.000000,186.121900,0.856600,0.098100,0.045300,-2.000000,0.000000,0.000000,0.977900,1.000000,0.519500,0.000000,0.00
2.000000,147.000000,167.184600,0.856900,0.098700,0.044400,-2.000000,0.000000,0.000000,0.471700,0.700000,0.332300,0.000000,0.00
2.000000,136.000000,12.552700,0.722200,161.000000,0.116700,-1.000000,0.000000,0.000000,61.897300,1.000000,100.000000,0.000000,0.00
2.000000,70.000000,9.241800,0.068200,0.106500,0.825400,-1.000000,0.000000,0.000000,0.940700,-1.100000,543.000000,0.000000,1.00
2.000000,147.000000,-86.073600,0.125300,0.192100,0.682600,0.000000,0.000000,0.000000,1.029600,-0.700000,0.990100,0.000000,0.00
2.000000,88.000000,-107.463300,0.178400,0.250300,0.571300,1.000000,0.000000,0.000000,0.857200,-1.000000,1405.000000,0.000000,0.00
2.000000,150.000000,-226.950300,0.030700,0.076700,0.892500,2.000000,0.000000,0.000000,0.873400,-0.700000,2.066100,0.000000,1.00
2.000000,76.000000,-162.430400,0.095200,0.177800,727.000000,1.000000,0.000000,0.000000,0.803100,-2.000000,0.900900,0.000000,1.00
2.000000,140.000000,-61.579800,0.178900,0.201800,0.619300,1.000000,0.000000,0.000000,1.189800,-0.200000,1.098900,0.000000,0.00
2.000000,150.000000,-160.968900,0.094500,0.138800,0.766700,1.000000,0.000000,0.000000,0.992200,-0.400000,1457.000000,0.000000,1.00
2.000000,338.000000,-26.238400,333.000000,0.319300,0.347700,0.000000,0.000000,0.000000,1.343300,1.250000,3.465300,0.000000,1.00
2.000000,169.000000,-9.682500,0.423400,0.261800,0.314800,0.000000,0.000000,0.000000,633.000000,-0.600000,0.828200,0.000000,0.00
2.000000,123.000000,-81329.000000,0.401800,0.256800,0.341500,1.000000,0.000000,0.000000,1.276200,-0.400000,1.386100,0.000000,1.00
2.000000,148.000000,-44806.000000,0.433100,0.247400,0.319500,0.000000,0.000000,0.000000,1.095300,0.000000,0.992400,0.000000,0.00
2.000000,88.000000,54613.000000,0.469500,0.288300,0.242200,0.000000,0.000000,0.000000,1.594200,0.300000,1.208800,0.000000,0.00
2.000000,76.000000,-23.706400,0.347200,0.319800,333.000000,1.000000,0.000000,0.000000,0.882300,-0.600000,0.792100,0.000000,1.00
2.000000,88.000000,-151.003500,0.356200,0.279500,0.364400,2.000000,0.000000,0.000000,0.662300,-1.000000,1.134800,0.000000,0.00
2.000000,89.000000,-40.505700,0.364800,0.293100,0.342100,0.000000,0.000000,0.000000,1.151900,0.700000,0.927200,0.000000,1.00
2.000000,172.000000,-127.496900,0.372300,0.263700,0.364100,1.000000,0.000000,0.000000,1537.000000,-1.100000,1831.000000,0.000000,0.00
2.000000,95.000000,25.276600,0.457200,269.000000,0.273800,0.000000,0.000000,0.000000,0.517900,0.000000,0.794700,0.000000,0.00
2.000000,93.000000,68604.000000,0.392700,0.257500,0.349800,0.000000,0.000000,0.000000,0.656200,-0.300000,0.646800,0.000000,0.00
2.000000,149.000000,83.269900,0.432400,0.255100,0.312400,-2.000000,0.000000,0.000000,0.790200,0.300000,0.209400,0.000000,0.00
2.000000,144.000000,190.906500,0.563700,0.234500,0.201700,-2.000000,0.000000,0.000000,1.771700,0.800000,0.891100,0.000000,0.00
2.000000,145.000000,27.259400,0.542700,0.255500,0.201800,0.000000,0.000000,0.000000,1.651700,1.200000,0.839700,0.000000,0.00
2.000000,89.000000,26.101600,0.482200,0.280000,0.237800,0.000000,0.000000,0.000000,0.555900,-0.500000,0.407200,0.000000,0.00
2.000000,151.000000,72822.000000,0.493100,0.264100,0.242900,0.000000,0.000000,0.000000,1599.000000,0.600000,0.909100,0.000000,0.00
2.000000,154.000000,152.956900,0.564500,0.260400,0.175100,-1.000000,0.000000,0.000000,1.332900,0.800000,0.463600,0.000000,0.00
2.000000,144.000000,152.714800,0.623100,0.219300,0.157600,-1.000000,0.000000,0.000000,1.187300,0.100000,0.927200,0.000000,0.00
2.000000,76.000000,45.367400,0.570200,0.237600,0.192200,0.000000,0.000000,0.000000,0.885100,0.200000,0.763400,0.000000,0.00
2.000000,169.000000,-51.579600,0.273900,0.255500,0.470600,1.000000,0.000000,0.000000,0.563200,-0.600000,0.897800,0.000000,1.00
2.000000,134.000000,-51.437300,0.242900,0.264100,0.493100,0.000000,0.000000,0.000000,1.434800,0.300000,1.758200,0.000000,0.00
2.000000,338.000000,0.585300,179.000000,0.262300,0.558600,1.000000,0.000000,0.000000,0.600300,-1.000000,0.920800,0.000000,1.00
2.000000,76.000000,5.700600,0.333900,0.276800,0.389300,0.000000,0.000000,0.000000,1.272500,-0.200000,2.087900,0.000000,0.00
2.000000,123.000000,-57.988400,0.296600,291.000000,0.412400,0.000000,0.000000,0.000000,1.055900,-0.100000,0.638300,0.000000,0.00
2.000000,76.000000,-47.269400,0.339900,0.280700,0.379300,0.000000,0.000000,0.000000,0.481900,-0.400000,1.441400,0.000000,0.00
2.000000,128.000000,-95.922900,0.324900,0.254600,0.420500,1.000000,0.000000,0.000000,1.432100,0.000000,922.000000,0.000000,1.00
2.000000,140.000000,-21.692100,0.262900,0.223500,0.513600,-1.000000,0.000000,0.000000,0.625600,0.100000,0.628300,0.000000,0.00
2.000000,148.000000,11.926900,0.347900,0.251500,0.400600,-1.000000,0.000000,0.000000,1.454200,0.600000,1.276600,0.000000,0.00
2.000000,144.000000,24.691500,0.275700,0.256800,0.467500,0.000000,0.000000,0.000000,1.271100,-0.500000,0.709200,0.000000,0.00
2.000000,154.000000,38.756500,0.284600,0.333500,0.381800,0.000000,0.000000,0.000000,0.390700,125.000000,854.000000,0.000000,0.00
2.000000,148.000000,14.957300,0.349300,0.248700,402.000000,-1.000000,0.000000,0.000000,1.721200,0.500000,0.763400,0.000000,1.00
2.000000,338.000000,35.516500,0.667700,0.205400,0.126900,-1.000000,0.000000,0.000000,1.061800,0.500000,1.960800,0.000000,0.00
2.000000,158.000000,168.364900,0.831200,0.119700,0.049100,-1.000000,0.000000,0.000000,1.349800,0.700000,0.662300,0.000000,0.00
2.000000,76.000000,116.998900,0.693100,0.180500,0.126500,0.000000,0.000000,0.000000,1.284900,0.300000,1.351400,0.000000,0.00
2.000000,76.000000,137.626700,0.721500,0.178800,0.099700,-1.000000,0.000000,0.000000,0.666300,0.900000,0.497500,0.000000,1.00
2.000000,43.000000,258.766500,0.758300,172.000000,0.069700,-2.000000,0.000000,0.000000,1.006800,1.400000,0.348300,0.000000,0.00
2.000000,147.000000,-23.146400,0.808900,0.132500,0.058600,0.000000,0.000000,0.000000,1.020900,0.000000,1.221400,0.000000,1.00
2.000000,40.000000,59.683100,0.671300,0.219300,0.109500,-1.000000,0.000000,0.000000,0.901500,0.200000,0.409400,0.000000,0.00
2.000000,41.000000,308.371100,0.878300,0.081600,0.040200,-1.000000,0.000000,0.000000,1.833600,1.100000,0.578500,0.000000,0.00
2.000000,43.000000,142.487100,0.720700,0.186500,0.092800,-2.000000,0.000000,0.000000,1.793300,1.600000,0.638300,0.000000,1.00
2.000000,136.000000,0.000000,0.713300,154.000000,0.132700,0.000000,1.500000,1.500000,0.800400,0.000000,0.991700,0.000000,0.00
2.000000,149.000000,17.034900,0.703800,0.181300,0.114900,0.000000,0.000000,0.000000,1.378400,1.100000,0.931700,0.000000,0.00
2.000000,179.000000,21.487400,0.839100,0.105400,0.055500,-1.000000,0.000000,0.000000,1.404100,0.300000,0.529800,0.000000,0.00
2.000000,43.000000,165.820700,0.808400,0.139800,0.051800,-1.000000,0.000000,0.000000,1.005700,0.300000,0.409400,0.000000,0.00
2.000000,76.000000,58.745700,0.757200,0.153800,89.000000,-1.000000,0.000000,0.000000,0.521900,-0.200000,0.760200,0.000000,0.00
2.000000,136.000000,36.444200,0.162200,0.170200,0.667600,-1.000000,1.500000,0.000000,0.371600,0.000000,0.459800,1.500000,1.00
2.000000,155.000000,-2.942100,0.179700,0.235500,0.584800,1.000000,0.000000,0.000000,0.904700,-0.800000,0.693100,0.000000,0.00
2.000000,149.000000,-220.650600,0.005600,0.039300,0.955100,1.000000,0.000000,0.000000,2.759500,-0.100000,3.278700,0.000000,1.00
2.000000,149.000000,-68.635400,164.000000,0.230600,0.605400,0.000000,0.000000,0.000000,1498.000000,-0.100000,1831.000000,0.000000,1.00
2.000000,149.000000,-221182.000000,42.000000,0.126800,0.831200,1.000000,1.500000,0.000000,0.880000,-1.000000,0.991700,1.500000,1.00
2.000000,147.000000,-154.225300,0.202700,0.224700,0.572600,1.000000,0.000000,0.000000,1.568500,-1.000000,4.225400,0.000000,0.00
2.000000,41.000000,-280683.000000,0.090800,0.183300,0.725900,2.000000,0.000000,0.000000,1.240900,-0.700000,1.089100,0.000000,1.00
2.000000,149.000000,68546.000000,0.112400,0.195300,0.692400,-1.000000,0.000000,0.000000,0.992400,0.000000,0.434800,0.000000,1.00
2.000000,40.000000,-203267.000000,0.088700,0.177900,0.733400,2.000000,0.000000,0.000000,1.127800,-1.600000,1.758200,0.000000,1.00
2.000000,145.000000,-181.679900,0.080000,0.168600,0.751300,1.000000,0.000000,0.000000,0.658800,-2.800000,0.792100,0.000000,1.00
2.000000,89.000000,-91.606100,179.000000,0.250100,0.570900,1.000000,0.000000,0.000000,0.858900,-0.300000,1374.000000,0.000000,0.00
2.000000,155.000000,21.325600,0.401300,0.284900,0.313700,0.000000,0.000000,0.000000,0.585800,0.000000,0.837700,0.000000,1.00
2.000000,112.000000,35.507600,0.392200,266.000000,0.341800,-1.000000,0.000000,0.000000,1.073100,0.600000,991.000000,0.000000,0.00
2.000000,43.000000,25.177700,0.335100,315.000000,0.349900,0.000000,0.000000,0.000000,789.000000,-0.200000,0.567400,0.000000,0.00
2.000000,112.000000,23.701500,0.364400,0.279500,0.356200,-1.000000,0.000000,0.000000,1.564900,1.150000,1.576600,0.000000,0.00
2.000000,43.000000,72.627600,0.443900,0.305700,0.250400,0.000000,0.000000,0.000000,0.591600,0.300000,0.935700,0.000000,0.00
2.000000,43.000000,-37.151500,0.445600,0.279700,0.274700,0.000000,0.000000,0.000000,1.466800,0.100000,1.068700,0.000000,0.00
2.000000,43.000000,9.903100,0.468600,0.282100,0.249300,0.000000,0.000000,0.000000,0.728700,-0.500000,0.900900,0.000000,0.00
2.000000,96.000000,0.000000,0.432500,0.283700,0.283700,0.000000,1.500000,1.500000,0.770000,0.000000,0.991700,0.000000,0.00
2.000000,43.000000,-7.141400,0.428500,0.306900,0.264600,1.000000,0.000000,0.000000,0.691100,0.100000,1.055900,0.000000,0.00
2.000000,140.000000,111.274300,0.454600,0.222400,0.323100,-1.000000,0.000000,0.000000,1.023700,1.100000,0.994800,0.000000,0.00
2.000000,112.000000,-89.883300,0.356200,0.279500,0.364400,1.000000,0.000000,0.000000,1.684500,0.414300,1.697300,0.000000,0.00
2.000000,43.000000,11.956500,0.346400,0.299400,0.354200,-1.000000,0.000000,0.000000,1.002800,0.300000,0.909100,0.000000,0.00
2.000000,43.000000,-56.869300,0.401300,0.313700,0.284900,0.000000,0.000000,0.000000,0.502100,-0.400000,0.992900,0.000000,0.00
2.000000,43.000000,-45.962600,0.364600,0.333800,0.301600,1.000000,0.000000,0.000000,0.691100,0.200000,1.366500,0.000000,0.00
2.000000,149.000000,-23.485400,0.372700,0.279300,0.348100,0.000000,0.000000,0.000000,1.438700,0.500000,1.171200,0.000000,0.00
2.000000,43.000000,10.977900,0.350100,0.321600,0.328300,1.000000,0.000000,0.000000,0.997900,-0.800000,1.111100,0.000000,0.00
2.000000,43.000000,-39.562400,349.000000,302.000000,349.000000,1.000000,0.000000,0.000000,1.501300,-0.500000,1.287100,0.000000,0.00
2.000000,150.000000,-80.277600,0.438400,248.000000,0.313700,1.000000,0.000000,0.000000,1.546300,-0.500000,1.538500,0.000000,0.00
2.000000,40.000000,53.106600,0.586200,0.249400,0.164500,0.000000,0.000000,0.000000,0.612400,0.400000,1.192100,0.000000,0.00
2.000000,338.000000,-15.146700,0.498300,0.277800,0.223900,1.000000,0.000000,0.000000,0.800400,-0.066700,1.289100,0.000000,0.00
2.000000,41.000000,8.002100,511.000000,0.265400,0.223600,0.000000,0.000000,0.000000,1.336400,-0.200000,1.188100,0.000000,1.00
2.000000,172.000000,98.439700,0.590200,227.000000,0.182700,0.000000,0.000000,0.000000,1664.000000,-0.100000,1.188100,0.000000,0.00
2.000000,147.000000,111.397100,585.000000,0.239600,0.175400,-2.000000,0.000000,0.000000,0.702600,0.600000,0.696500,0.000000,0.00
2.000000,155.000000,-95.893400,0.636700,0.218300,145.000000,0.000000,0.000000,0.000000,1.878200,0.500000,1.975300,0.000000,1.00
2.000000,155.000000,-1.172100,0.571700,0.242400,0.185900,0.000000,0.000000,0.000000,0.786700,0.100000,0.828700,0.000000,0.00
2.000000,41.000000,79.227200,0.504800,0.289600,0.205700,0.000000,0.000000,0.000000,1.355300,0.900000,1.074400,0.000000,0.00
2.000000,79.000000,11.094700,507.000000,0.262700,0.230300,0.000000,0.000000,0.000000,1.091300,-0.188900,0.550100,0.000000,0.00
2.000000,140.000000,113.768100,0.617100,0.183600,0.199300,-1.000000,0.000000,0.000000,1.307900,1.500000,0.580900,0.000000,0.00
2.000000,89.000000,25.550300,0.520200,0.256500,0.223400,1.000000,0.000000,0.000000,2.012900,0.000000,2.112700,0.000000,0.00
2.000000,136.000000,0.000000,0.651200,0.183200,0.165500,0.000000,1.500000,1.500000,0.800400,0.000000,0.991700,0.000000,0.00
2.000000,140.000000,51.552900,0.547100,216.000000,0.236900,0.000000,0.000000,0.000000,0.976500,-0.500000,1.441400,0.000000,0.00
2.000000,43.000000,17.023800,0.596500,0.250400,153.000000,0.000000,0.000000,0.000000,0.540400,-0.700000,0.763400,0.000000,0.00
2.000000,27.000000,127.885900,0.482200,0.301700,0.216100,-1.000000,0.000000,0.000000,2777.000000,0.900000,1.549300,0.000000,0.00
2.000000,179.000000,82.662800,0.618400,0.203700,0.177900,0.000000,0.000000,0.000000,1.810400,0.800000,1.782200,0.000000,0.00
2.000000,43.000000,111.818200,0.644800,0.237900,0.117300,-1.000000,0.000000,0.000000,0.614900,0.300000,0.607700,0.000000,0.00
2.000000,43.000000,71.267800,0.573400,0.256900,0.169700,0.000000,0.000000,0.000000,0.602900,-0.100000,0.860900,0.000000,0.00
2.000000,41.000000,55.683500,0.642200,0.211900,0.145800,0.000000,0.000000,0.000000,1.116100,0.100000,1157.000000,0.000000,0.00
2.000000,338.000000,8.639500,0.213500,0.249500,537.000000,0.000000,0.000000,0.000000,0.245900,-0.900000,2.488700,0.000000,1.00
2.000000,338.000000,67.130200,0.306200,0.283600,0.410200,-2.000000,0.000000,0.000000,0.317700,-0.800000,0.000000,0.000000,0.00
2.000000,338.000000,-2.687500,291.000000,0.296600,0.412400,0.000000,0.000000,0.000000,0.719300,-0.500000,0.662300,0.000000,0.00
2.000000,43.000000,-75.933500,0.309400,0.315600,0.375100,2.000000,0.000000,0.000000,1.554800,0.100000,1.208800,0.000000,1.00
2.000000,43.000000,-128.806400,0.283600,0.306200,0.410200,0.000000,0.000000,0.000000,0.532400,0.000000,0.760200,0.000000,1.00
2.000000,108.000000,-53.731700,0.262700,0.317500,0.419800,0.000000,0.000000,0.000000,0.397800,-0.200000,1.098900,0.000000,0.00
2.000000,43.000000,-8.914600,0.321200,0.321200,0.357500,0.000000,0.000000,0.000000,1.301100,0.200000,0.990100,0.000000,0.00
2.000000,75.000000,-127.797200,0.239500,0.289600,0.470800,0.000000,0.000000,0.000000,1.416300,-0.400000,2.676100,0.000000,1.00
2.000000,43.000000,-127.685800,0.259500,0.283600,0.456900,1.000000,0.000000,0.000000,0.694800,-0.200000,1374.000000,0.000000,1.00
2.000000,230.000000,-27.918600,0.333800,0.274700,0.391500,0.000000,0.000000,0.000000,1.018100,0.000000,0.993400,0.000000,1.00
2.000000,43.000000,-42.900800,0.285200,0.341300,0.373500,0.000000,0.000000,0.000000,1.001900,-0.100000,991.000000,0.000000,0.00
2.000000,43.000000,-105.265700,0.301600,0.333800,0.364600,1.000000,0.000000,0.000000,0.748400,-0.100000,1.481500,0.000000,0.00
2.000000,41.000000,75.482800,0.276300,0.271600,0.452100,0.000000,0.000000,0.000000,455.000000,-0.400000,1.151800,0.000000,0.00
2.000000,150.000000,-35338.000000,0.349300,0.248700,402.000000,0.000000,0.000000,0.000000,1.143200,0.000000,1.221400,0.000000,1.00
2.000000,149.000000,-113.791100,0.269200,0.260000,0.470800,0.000000,0.000000,0.000000,0.880000,-0.200000,0.909100,0.000000,1.00
2.000000,106.000000,93.810900,0.722100,0.171400,0.106500,-2.000000,0.000000,0.000000,1.039700,0.300000,0.496500,0.000000,1.00
2.000000,112.000000,47.939300,0.732900,0.175200,0.091900,0.000000,0.000000,0.000000,0.493900,-0.500000,0.607700,0.000000,0.00
2.000000,158.000000,127985.000000,0.660900,0.192500,0.146600,-2.000000,0.000000,0.000000,1.323800,1.600000,0.745300,0.000000,0.00
2.000000,40.000000,105.015400,0.757400,181.000000,0.061600,-1.000000,0.000000,0.000000,1.020700,1.000000,0.993400,0.000000,0.00
2.000000,147.000000,27.282300,0.666300,0.187200,0.146600,0.000000,0.000000,0.000000,1.043800,0.400000,1157.000000,0.000000,0.00
2.000000,75.000000,145.356400,0.746400,0.161800,0.091800,-1.000000,0.000000,0.000000,2.081900,1.400000,1.074400,0.000000,0.00
2.000000,106.000000,-121.174100,0.139400,0.182800,0.677800,1.000000,0.000000,0.000000,1.036600,-0.700000,1.441400,0.000000,1.00
2.000000,106.000000,-69.266600,0.128200,0.168800,703.000000,2.000000,0.000000,0.000000,1225.000000,-0.700000,1982.000000,0.000000,0.00
2.000000,76.000000,-187.532500,0.185300,0.211500,0.603200,1.000000,0.000000,0.000000,2.331600,-0.100000,2.131100,0.000000,1.00
2.000000,149.000000,48.202100,0.151800,0.225600,0.622500,-1.000000,0.000000,0.000000,0.587800,-0.200000,596.000000,0.000000,1.00
2.000000,150.000000,-69.390100,0.188800,0.174600,0.636600,0.000000,0.000000,0.000000,0.871200,-1.200000,0.000000,0.000000,1.00
2.000000,149.000000,-1.656500,69.000000,0.129900,801.000000,-1.000000,0.000000,0.000000,1.246600,0.500000,0.661200,0.000000,0.00
2.000000,40.000000,-212.287700,0.059700,0.156300,784.000000,1.000000,0.000000,0.000000,1.266600,-1.400000,1.234600,0.000000,1.00
2.000000,150.000000,-87.093400,0.142400,0.181200,0.676400,0.000000,0.000000,0.000000,0.933900,-0.200000,596.000000,0.000000,0.00
2.000000,147.000000,-67.586900,0.174300,0.220200,0.605500,1.000000,0.000000,0.000000,1.650200,-0.700000,2.345700,0.000000,0.00
2.000000,155.000000,-131876.000000,0.161900,0.221200,617.000000,1.000000,0.000000,0.000000,793.000000,-1.800000,0.496500,0.000000,1.00
2.000000,70.000000,-39.889300,0.424200,0.253800,322.000000,0.000000,0.000000,0.000000,0.710600,-0.600000,0.773500,0.000000,1.00
2.000000,155.000000,-47.166400,0.443900,273.000000,0.283100,1.000000,0.000000,0.000000,1.189500,0.000000,1.171200,0.000000,0.00
2.000000,75.000000,-99.975300,0.373300,0.270100,0.356600,0.000000,0.000000,0.000000,1.143900,-0.100000,1.063800,0.000000,1.00
2.000000,27.000000,-41.528200,0.382400,0.373400,0.244200,1.000000,0.000000,0.000000,0.650300,-0.300000,1.758200,0.000000,1.00
2.000000,147.000000,-125.124900,0.483700,0.238400,0.277900,2.000000,0.000000,0.000000,1.359400,-1.000000,2.816900,0.000000,0.00
2.000000,98.000000,13.543800,0.456800,0.318700,0.224500,1.000000,0.000000,0.000000,0.962400,-0.500000,1.188100,0.000000,1.00
2.000000,108.000000,-2.025500,0.432500,289.000000,0.278500,0.000000,0.000000,0.000000,1.239600,1.000000,1.351400,0.000000,1.00
2.000000,79.000000,2.719200,0.438500,0.256400,0.305200,-1.000000,0.000000,0.000000,0.855200,0.200000,0.927200,0.000000,0.00
2.000000,75.000000,29301.000000,0.547500,0.245200,0.207300,0.000000,0.000000,0.000000,1.165900,0.200000,1.239700,0.000000,0.00
2.000000,106.000000,52.294100,0.627500,0.194900,0.177600,-1.000000,0.000000,0.000000,1.097700,0.100000,0.890100,0.000000,0.00
2.000000,111.000000,35.989400,0.652500,0.184600,0.162900,0.000000,0.000000,0.000000,1.949100,1.700000,1844.000000,0.000000,0.00
2.000000,40.000000,61.016400,0.647400,0.195300,0.157300,-1.000000,0.000000,0.000000,0.961600,1.000000,1.052600,0.000000,0.00
2.000000,43.000000,157.984900,0.604700,254.000000,0.141300,-2.000000,0.000000,0.000000,1.912800,1.200000,991.000000,0.000000,0.00
2.000000,155.000000,60.217800,0.572600,0.224700,0.202700,-1.000000,0.000000,0.000000,1.389500,0.700000,0.931700,0.000000,0.00
2.000000,112.000000,68.120200,0.512100,0.265900,222.000000,-1.000000,0.000000,0.000000,1.364300,0.100000,0.763400,0.000000,0.00
2.000000,70.000000,-74.830200,0.332400,0.246700,421.000000,1.000000,0.000000,0.000000,0.980600,-0.900000,1.526700,0.000000,0.00
2.000000,149.000000,-36.605700,0.250600,0.250600,0.498800,1.000000,0.000000,0.000000,0.879200,-1.100000,0.630600,0.000000,0.00
2.000000,43.000000,-73.249900,0.235900,0.297100,467.000000,1.000000,0.000000,0.000000,0.637600,-0.100000,1.171200,0.000000,0.00
2.000000,155.000000,-68.853500,0.306900,0.264600,0.428500,1.000000,0.000000,0.000000,0.426100,-1.300000,0.994800,0.000000,0.00
2.000000,149.000000,114.929300,0.340000,0.259700,0.400300,-2.000000,0.000000,0.000000,1.157800,0.800000,0.869600,0.000000,0.00
2.000000,162.000000,-132027.000000,0.270400,0.290700,0.438900,1.000000,0.000000,0.000000,1.097500,-0.700000,1.351400,0.000000,1.00
2.000000,108.000000,19.937900,0.254600,0.324900,0.420500,-1.000000,0.000000,0.000000,838.000000,0.100000,0.743800,0.000000,1.00
2.000000,160.000000,-109.940400,0.340100,0.271400,0.388500,1.000000,0.000000,0.000000,1.145800,-0.300000,2.197800,0.000000,0.00
2.000000,106.000000,50.449800,694.000000,0.174600,0.131400,-1.000000,0.000000,0.000000,0.625900,0.100000,1.044800,0.000000,0.00
2.000000,83.000000,107.799700,0.875400,0.083600,41.000000,-1.000000,0.000000,0.000000,1.751200,1.000000,1145.000000,0.000000,0.00
2.000000,83.000000,134.651700,0.734100,0.155600,0.110200,0.000000,0.000000,0.000000,1.220900,0.300000,0.877200,0.000000,0.00
2.000000,74.000000,130.960400,0.805400,0.125400,0.069100,0.000000,0.000000,0.000000,1.421300,1.100000,1.052600,0.000000,0.00
2.000000,36.000000,114.282800,0.693200,0.192800,0.113900,-1.000000,0.000000,0.000000,1.260300,0.900000,0.931700,0.000000,0.00
2.000000,24.000000,182.777200,0.809300,0.119200,0.071500,-1.000000,0.000000,0.000000,637.000000,0.500000,0.692600,0.000000,0.00
2.000000,83.000000,70.294400,0.697900,0.179100,123.000000,-1.000000,0.000000,0.000000,0.867200,0.800000,0.829900,0.000000,0.00
2.000000,103.000000,-195.197800,0.157600,0.219300,0.623100,1.000000,0.000000,0.000000,2.479100,-0.700000,2.112700,0.000000,1.00
2.000000,70.000000,-48.743900,0.139400,0.182800,0.677800,1.000000,0.000000,0.000000,0.921400,-0.200000,1118.000000,0.000000,1.00
2.000000,39.000000,-88.151600,0.163200,0.212800,624.000000,2.000000,0.000000,0.000000,0.954100,-0.200000,2.417600,0.000000,1.00
2.000000,179.000000,51.018700,0.198700,0.193400,0.607900,-2.000000,0.000000,0.000000,1.439300,1.900000,0.829200,0.000000,1.00
2.000000,73.000000,-232.037400,0.105100,0.178800,0.716100,2.000000,0.000000,0.000000,0.771800,-2.400000,2.345700,0.000000,0.00
2.000000,38.000000,-42.190900,0.476700,0.279500,0.243800,0.000000,0.000000,0.000000,815.000000,-0.400000,0.728500,0.000000,1.00
2.000000,162.000000,-49.165600,0.409500,0.331700,0.258800,0.000000,0.000000,0.000000,0.189300,-0.500000,0.993800,0.000000,0.00
2.000000,48.000000,-10.788500,411.000000,0.333200,0.255800,1.000000,0.000000,0.000000,0.740800,-0.200000,1.851900,0.000000,0.00
2.000000,163.000000,-14.973300,0.383600,0.281200,0.335200,1.000000,0.000000,0.000000,0.498300,-0.750000,0.662300,0.000000,1.00
2.000000,82.000000,-88.116600,0.308300,0.357200,0.334500,1.000000,0.000000,0.000000,1974.000000,0.100000,2.394400,0.000000,1.00
2.000000,70.000000,16547.000000,367.000000,0.282100,0.350900,0.000000,0.000000,0.000000,1.044300,0.500000,0.683200,0.000000,0.00
2.000000,85.000000,-10825.000000,0.347400,0.289100,0.363500,0.000000,0.000000,0.000000,0.834800,-0.600000,1.239700,0.000000,0.00
2.000000,162.000000,-157.687300,0.377200,0.303900,0.318900,1.000000,0.000000,0.000000,1.280400,-0.100000,1.081100,0.000000,0.00
2.000000,160.000000,-16.058700,0.397100,0.295800,0.307100,0.000000,0.000000,0.000000,1.419200,0.800000,922.000000,0.000000,1.00
2.000000,162.000000,86.445400,0.372200,0.332900,0.294900,-1.000000,1.500000,0.000000,1.097500,0.700000,1.081100,1.500000,1.00
2.000000,67.000000,-58845.000000,0.347200,333.000000,0.319800,0.000000,0.000000,0.000000,2.694600,0.300000,1.639300,0.000000,0.00
2.000000,134.000000,-40.263100,0.382400,0.290500,0.327100,1.000000,0.000000,0.000000,0.928300,0.600000,1118.000000,0.000000,0.00
2.000000,340.000000,-29.796800,0.452300,0.273900,0.273900,1.000000,0.000000,0.000000,0.990900,-0.942900,0.374900,0.000000,1.00
2.000000,83.000000,-64.785800,0.381100,0.255400,0.363600,0.000000,0.000000,0.000000,0.452300,-0.600000,0.995700,0.000000,0.00
2.000000,82.000000,-23.674700,0.382800,0.341700,0.275400,0.000000,0.000000,0.000000,0.469300,-0.100000,0.994200,0.000000,0.00
2.000000,162.000000,18.044100,0.378600,0.313800,0.307600,-1.000000,0.000000,0.000000,0.808900,0.100000,0.447800,0.000000,0.00
2.000000,82.000000,40.256500,0.433500,0.326600,0.239900,-1.000000,0.000000,0.000000,0.586600,0.400000,0.818700,0.000000,0.00
